Date,Open,High,Low,Close,Adj Close,Volume
2011-09-07,32.813999,33.933998,32.734001,33.910000,31.584755,16441000
2011-09-08,33.724998,34.513000,33.537998,33.791000,31.473919,16012000
2011-09-09,33.618000,33.761002,32.188000,32.202000,29.993877,17671000
2011-09-12,31.995001,32.549000,31.469999,32.203999,29.995743,15418000
2011-09-13,32.236000,32.889000,32.005001,32.886002,30.630974,10394000
2011-09-14,33.002998,33.866001,32.639000,33.723000,31.410580,17896000
2011-09-15,33.875000,34.956001,33.053001,34.793999,32.408154,22126000
2011-09-16,34.983002,35.200001,33.819000,34.695000,32.315914,52441000
2011-09-19,34.154999,35.200001,33.893002,34.798000,32.411854,16494000
2011-09-20,34.830002,36.194000,34.830002,35.377998,32.952103,22902000
2011-09-21,35.456001,35.647999,34.092999,34.097000,31.758930,14182000
2011-09-22,33.203999,33.801998,32.323002,33.096001,30.826576,22186000
2011-09-23,33.007999,33.813999,32.821999,33.702999,31.391958,12941000
2011-09-26,33.984001,34.396000,33.112999,33.439999,31.146982,15891000
2011-09-27,33.908001,34.199001,33.347000,33.811001,31.492554,12272000
2011-09-28,33.806000,34.000000,32.915001,32.981998,30.720388,10268000
2011-09-29,33.638000,33.778999,32.146999,32.837002,30.585342,10228000
2011-09-30,32.402000,32.423000,31.247999,31.716000,29.541208,17195000
2011-10-03,31.450001,32.400002,31.010000,31.087999,28.956276,14377000
2011-10-04,30.797001,30.867001,29.301001,30.766001,28.656349,27000000
2011-10-05,30.802999,31.378000,30.228001,31.333000,29.198709,16059000
2011-10-06,31.250999,31.891001,30.921000,31.625999,29.471748,13364000
2011-10-07,31.753000,31.924999,30.929001,31.146000,29.024437,12340000
2011-10-10,31.552999,32.582001,31.552999,32.581001,30.361696,9527000
2011-10-11,32.312000,33.317001,32.200001,32.951000,30.706486,10954000
2011-10-12,33.441002,33.737000,32.709999,32.799000,30.564831,14183000
2011-10-13,32.709999,33.915001,32.654999,33.598999,31.310352,12993000
2011-10-14,33.830002,34.492001,33.731998,34.158001,31.831268,8943000
2011-10-17,34.084000,34.216000,33.377998,33.512001,31.229275,9065000
2011-10-18,33.561001,34.147999,33.116001,33.988998,31.673788,10625000
2011-10-19,34.000000,34.011002,32.361000,32.376999,30.171587,12912000
2011-10-20,32.646999,32.937000,32.249001,32.568001,30.349581,12506000
2011-10-21,32.973000,33.361000,32.660000,33.340000,31.069006,10032000
2011-10-24,33.279999,34.110001,33.279999,34.069000,31.748333,8156000
2011-10-25,33.813000,33.983002,32.700001,32.750999,30.520113,8323000
2011-10-26,33.259998,33.298000,32.458000,32.905998,30.664557,10964000
2011-10-27,33.601002,34.959000,33.118999,34.915001,32.536709,16934000
2011-10-28,34.658001,35.500000,34.617001,35.458000,33.042728,9729000
2011-10-31,35.115002,35.599998,34.609001,34.723999,32.358715,9254000
2011-11-01,33.674000,34.099998,33.335999,33.430000,31.152866,12690000
2011-11-02,36.105000,36.480000,35.143002,35.765999,33.329750,30756000
2011-11-03,35.535000,36.799000,35.500999,36.659000,34.161907,14512000
2011-11-04,36.484001,36.898998,35.910000,36.008999,33.556206,12421000
2011-11-07,36.196999,36.595001,35.874001,36.591000,34.098560,10310000
2011-11-08,36.812000,36.898998,36.305000,36.806999,34.299843,9154000
2011-11-09,36.168999,36.644001,35.743999,35.743999,33.309250,11119000
2011-11-10,36.221001,36.271000,35.536999,36.011002,33.558052,6778000
2011-11-11,36.256001,37.036999,36.254002,37.014999,34.493671,10283000
2011-11-14,36.626999,37.320000,36.601002,36.727001,34.225285,6941000
2011-11-15,36.743000,37.355000,36.700001,37.132999,34.603630,8888000
2011-11-16,36.852001,36.983002,36.099998,36.099998,33.640995,9753000
2011-11-17,36.193001,36.679001,35.662998,35.938999,33.490959,11423000
2011-11-18,36.158001,36.200001,35.599998,36.042000,33.586941,10586000
2011-11-21,35.500999,35.681000,34.881001,35.180000,32.783669,14079000
2011-11-22,35.205002,35.834999,35.200001,35.455002,33.039936,7707000
2011-11-23,35.334000,35.471001,34.657001,34.705002,32.341015,9350000
2011-11-25,34.529999,35.157001,34.500000,34.619999,32.261806,3939000
2011-11-28,35.591999,35.999001,35.480000,35.924999,33.477921,10898000
2011-11-29,36.005001,36.146000,35.500000,35.768002,33.331608,7204000
2011-11-30,36.801998,37.470001,36.605000,37.455002,34.903706,12752000
2011-12-01,37.241001,38.195999,37.241001,38.096001,35.501034,12151000
2011-12-02,38.369999,38.499001,37.838001,37.838001,35.260612,9320000
2011-12-05,38.299000,38.334999,37.000999,37.284000,34.744335,10981000
2011-12-06,37.205002,37.498001,37.016998,37.130001,34.600822,8895000
2011-12-07,37.116001,37.498001,36.636002,37.435001,34.885052,7934000
2011-12-08,37.331001,37.811001,36.887001,36.931000,34.415390,8544000
2011-12-09,37.345001,37.930000,36.983002,37.742001,35.171135,8405000
2011-12-12,37.397999,37.530998,36.908001,37.127998,34.598965,6025000
2011-12-13,37.464001,37.494999,36.623001,36.894001,34.380905,7006000
2011-12-14,36.605000,36.708000,36.000000,36.112000,33.652187,10399000
2011-12-15,36.793999,36.796001,35.896999,35.921001,33.474182,7661000
2011-12-16,36.013000,36.595001,35.828999,36.216000,33.749096,8399000
2011-12-19,36.270000,36.799999,35.799999,35.874001,33.430389,10939000
2011-12-20,36.331001,37.417000,36.000999,37.390999,34.844055,13179000
2011-12-21,37.313999,37.450001,36.668999,37.417999,34.869209,7936000
2011-12-22,37.469002,37.655998,36.758999,37.125000,34.596169,9340000
2011-12-23,37.331001,37.814999,37.175999,37.814999,35.239174,4655000
2011-12-27,37.879002,38.132000,37.415001,37.474998,34.922329,4448000
2011-12-28,37.689999,37.689999,37.139000,37.377998,34.831932,5252000
2011-12-29,37.398998,37.840000,37.366001,37.827000,35.250351,4874000
2011-12-30,37.799000,37.819000,37.282001,37.282001,34.742493,5216000
2012-01-03,37.837002,37.863998,36.561001,36.837002,34.327793,14708000
2012-01-04,36.497002,36.674000,35.257000,35.625000,33.198349,22841000
2012-01-05,35.380001,35.563000,35.055000,35.241001,32.854340,14757000
2012-01-06,35.335999,35.400002,34.178001,34.292000,31.969606,20887000
2012-01-09,34.487000,34.782001,34.209000,34.582001,32.239971,11486000
2012-01-10,34.875000,35.127998,34.523998,34.882999,32.520576,10252000
2012-01-11,33.998001,34.556000,33.904999,34.146999,31.834427,14353000
2012-01-12,34.150002,34.485001,33.956001,34.330002,32.005035,13262000
2012-01-13,34.159000,34.597000,33.731998,33.908001,31.611622,12545000
2012-01-17,34.106998,34.700001,34.050999,34.597000,32.253956,11118000
2012-01-18,34.598999,35.451000,34.567001,35.237999,32.851543,12440000
2012-01-19,35.549000,35.599998,35.051998,35.290001,32.900024,8855000
2012-01-20,34.997002,35.000000,33.750000,34.066002,31.758904,18952000
2012-01-23,33.994999,34.389999,33.625999,33.905998,31.609739,10343000
2012-01-24,33.846001,34.459999,33.730000,34.268002,31.947226,6830000
2012-01-25,34.216000,34.987999,34.099998,34.876999,32.514988,8994000
2012-01-26,34.901001,35.493999,34.722000,34.783001,32.427357,9230000
2012-01-27,34.775002,35.169998,34.561001,34.879002,32.516853,7243000
2012-01-30,34.696999,35.237000,34.625000,35.196999,32.813328,8240000
2012-01-31,35.536999,35.865002,35.243999,35.556999,33.148941,10633000
2012-02-01,35.824001,36.123001,35.599998,35.762001,33.340050,14580000
2012-02-02,36.716000,38.424999,36.716000,38.157001,35.572865,35026000
2012-02-03,38.205002,39.130001,38.205002,39.032001,36.388603,22332000
2012-02-06,39.299999,39.299999,38.700001,39.131001,36.480888,11256000
2012-02-07,39.199001,39.448002,38.865002,39.291000,36.630054,12568000
2012-02-08,39.301998,39.515999,39.025002,39.491001,36.816513,10090000
2012-02-09,39.997002,40.179001,39.426998,39.639999,36.955418,10000000
2012-02-10,39.400002,39.698002,39.241001,39.613998,36.931179,7484000
2012-02-13,39.952000,40.000000,39.532001,39.665001,36.978725,5847000
2012-02-14,39.646999,39.654999,39.382000,39.555000,36.876167,7660000
2012-02-15,39.880001,39.973000,39.264999,39.296001,36.634720,7305000
2012-02-16,39.410000,39.587002,38.977001,39.314999,36.652435,7223000
2012-02-17,39.472000,39.699001,39.229000,39.599998,36.918125,7688000
2012-02-21,39.544998,40.078999,39.401001,39.955002,37.249084,11588000
2012-02-22,39.798000,40.854000,39.798000,40.682999,37.927792,10087000
2012-02-23,40.679001,40.777000,40.423000,40.610001,37.859726,8216000
2012-02-24,40.832001,41.875999,40.618999,41.561001,38.746319,12869000
2012-02-27,41.233002,42.208000,41.097000,42.139999,39.286114,8754000
2012-02-28,42.146999,42.599998,42.000999,42.396999,39.525707,9691000
2012-02-29,42.412998,42.856998,41.761002,42.000000,39.155586,10991000
2012-03-01,42.249001,42.327999,41.700001,42.042999,39.195679,8726000
2012-03-02,41.650002,41.946999,41.268002,41.278000,38.482487,9652000
2012-03-05,41.452000,41.930000,41.213001,41.762001,38.933697,8318000
2012-03-06,41.097000,41.213001,40.627998,40.834000,38.068546,9358000
2012-03-07,41.131001,41.499001,41.064999,41.174000,38.385532,8394000
2012-03-08,41.445999,41.893002,41.355000,41.726002,38.900143,7095000
2012-03-09,41.817001,42.106998,41.550999,41.952000,39.110840,7354000
2012-03-12,41.806999,42.362999,41.752998,41.986000,39.142540,6463000
2012-03-13,42.200001,42.334000,41.680000,42.321999,39.455788,7528000
2012-03-14,42.242001,42.612999,41.866001,42.141998,39.287971,6175000
2012-03-15,42.141998,42.299000,41.799999,41.955002,39.113659,5888000
2012-03-16,41.868999,42.137001,41.807999,42.016998,39.171452,7608000
2012-03-19,41.977001,42.810001,41.922001,42.508999,39.630112,8011000
2012-03-20,42.318001,42.391998,41.764000,41.897999,39.060501,5960000
2012-03-21,42.005001,42.297001,41.789001,41.793999,38.963539,5995000
2012-03-22,41.744999,42.132999,41.500999,41.683998,38.861000,6306000
2012-03-23,41.622002,42.636002,41.622002,42.401001,39.529438,6644000
2012-03-26,42.729000,43.756001,42.500999,43.568001,40.617397,10460000
2012-03-27,43.550999,43.590000,43.066002,43.066002,40.149395,7299000
2012-03-28,43.380001,43.473999,42.480999,42.751999,39.856678,6837000
2012-03-29,42.462002,42.832001,42.158001,42.821999,39.921925,5092000
2012-03-30,42.862999,42.870998,42.000000,42.054001,39.205933,10180000
2012-04-02,42.183998,43.433998,41.900002,43.205002,40.278984,8944000
2012-04-03,43.171001,44.060001,42.903999,43.801998,40.835556,11526000
2012-04-04,43.438999,43.650002,42.612999,43.094002,40.203041,9824000
2012-04-05,43.048000,44.220001,42.868999,43.985001,41.034267,8506000
2012-04-09,43.293999,44.287998,43.215000,43.929001,40.982025,8574000
2012-04-10,43.929001,44.095001,42.418999,42.473000,39.623695,12612000
2012-04-11,42.957001,43.242001,42.722000,43.004002,40.119080,5751000
2012-04-12,43.050999,43.422001,42.970001,43.397999,40.486637,5312000
2012-04-13,43.362999,44.380001,43.098999,44.046001,41.091167,10572000
2012-04-16,44.087002,44.146999,42.901001,43.265999,40.363499,7687000
2012-04-17,43.481998,43.924000,43.448002,43.842999,40.901787,5232000
2012-04-18,43.730999,44.097000,43.597000,43.669998,40.740387,5208000
2012-04-19,43.717999,44.078999,43.234001,43.681999,40.751583,6880000
2012-04-20,44.000999,44.328999,43.748001,44.043999,41.089310,9070000
2012-04-23,43.601002,43.743000,42.075001,43.026001,40.139603,12354000
2012-04-24,43.023998,43.587002,42.667999,43.029999,40.143330,6525000
2012-04-25,43.467999,44.506001,43.174000,44.506001,41.520321,9781000
2012-04-26,44.449001,45.648998,44.449001,45.397999,42.352478,10407000
2012-04-27,45.811001,46.234001,45.550999,45.757999,42.688316,11799000
2012-04-30,45.939999,46.030998,45.133999,45.227001,42.192947,9794000
2012-05-01,45.584999,46.698002,45.367001,45.590000,42.531590,17580000
2012-05-02,44.668999,45.820000,44.000000,45.145000,42.116440,21649000
2012-05-03,45.299999,45.477001,43.969002,44.243000,41.274948,15116000
2012-05-04,43.700001,44.191002,43.383999,43.969002,41.019325,14684000
2012-05-07,43.465000,44.282001,43.465000,43.612000,40.686283,10801000
2012-05-08,43.401001,43.615002,42.305000,43.164001,40.268341,10400000
2012-05-09,42.582001,43.203999,42.099998,42.283001,39.446449,9996000
2012-05-10,42.580002,42.935001,41.827000,42.298000,39.460449,11555000
2012-05-11,42.000000,42.762001,41.900002,42.240002,39.406330,7891000
2012-05-14,41.817001,42.099998,41.444000,41.444000,38.663734,12164000
2012-05-15,41.472000,41.997002,41.337002,41.446999,38.666523,6769000
2012-05-16,41.888000,42.049999,40.868000,40.937000,38.190750,12951000
2012-05-17,41.380001,41.380001,39.849998,39.858002,37.184132,12020000
2012-05-18,40.202000,40.457001,39.456001,39.456001,36.809093,11113000
2012-05-21,39.599998,41.078999,39.419998,41.057999,38.303616,12811000
2012-05-22,41.021000,41.830002,40.826000,41.344002,38.570435,12319000
2012-05-23,41.115002,41.714001,40.657001,41.709000,38.910950,8750000
2012-05-24,42.006001,42.876999,41.610001,41.983002,39.166573,10810000
2012-05-25,41.654999,42.195000,41.212002,41.396000,38.618938,6948000
2012-05-29,41.733002,41.974998,41.319000,41.605000,38.813931,4658000
2012-05-30,41.090000,41.563000,40.930000,41.158001,38.396908,6743000
2012-05-31,41.230000,41.299000,39.901001,40.651001,37.923923,10662000
2012-06-01,39.861000,39.924000,38.990002,39.178001,36.549744,11237000
2012-06-04,39.169998,40.152000,39.009998,40.026001,37.340847,9667000
2012-06-05,40.103001,40.979000,40.023998,40.820000,38.081600,9693000
2012-06-06,41.457001,41.998001,41.277000,41.998001,39.180561,9733000
2012-06-07,42.451000,42.507000,41.397999,41.570999,38.782207,9438000
2012-06-08,41.244999,41.660999,41.091000,41.654999,38.860577,7441000
2012-06-11,42.049999,42.125000,41.351002,41.383999,38.607754,5905000
2012-06-12,41.400002,41.990002,41.094002,41.775002,38.972530,5788000
2012-06-13,41.507999,41.817001,40.799999,40.974998,38.226177,6123000
2012-06-14,40.964001,41.998001,40.953999,41.904999,39.093796,7452000
2012-06-15,42.275002,42.668999,41.994999,42.668999,39.806534,8093000
2012-06-18,42.493000,42.799000,42.230000,42.562000,39.706734,6307000
2012-06-19,42.898998,42.980000,42.575001,42.757000,39.888641,6877000
2012-06-20,42.783001,42.999001,42.112000,42.881001,40.004326,4999000
2012-06-21,42.880001,43.270000,42.104000,42.117001,39.291561,5544000
2012-06-22,42.158001,43.507999,42.060001,43.507999,40.589252,8706000
2012-06-25,43.285000,43.431000,42.852001,42.852001,39.977268,7000000
2012-06-26,42.974998,43.431999,42.702999,43.222000,40.322445,6198000
2012-06-27,43.318001,43.573002,43.115002,43.192001,40.294453,4446000
2012-06-28,42.929001,43.037998,41.675999,42.130001,39.303696,9629000
2012-06-29,42.745998,43.022999,42.563000,43.011002,40.125618,9351000
2012-07-02,43.507000,43.993000,43.015999,43.990002,41.038929,6180000
2012-07-03,43.955002,44.340000,43.680000,44.176998,41.213375,4863000
2012-07-05,44.043999,44.500000,43.842999,44.404999,41.454250,5972000
2012-07-06,44.103001,44.525002,43.944000,44.162998,41.228321,8164000
2012-07-09,43.432999,43.498001,42.330002,43.126999,40.261173,11064000
2012-07-10,43.180000,43.643002,42.012001,42.025002,39.232395,8211000
2012-07-11,41.895000,42.030998,41.284000,41.988998,39.198784,6284000
2012-07-12,41.605000,42.658001,41.446999,42.424999,39.605801,7646000
2012-07-13,42.521999,43.025002,42.396000,42.959999,40.105255,6082000
2012-07-16,43.977001,44.799999,43.574001,43.688999,40.785824,17479000
2012-07-17,43.832001,44.000000,43.007000,43.568001,40.672859,6192000
2012-07-18,43.335999,43.945000,43.200001,43.681999,40.779282,5775000
2012-07-19,43.824001,43.898998,42.793999,42.793999,39.950291,8195000
2012-07-20,42.490002,42.687000,42.143002,42.314999,39.503117,8963000
2012-07-23,41.626999,41.860001,41.127998,41.598000,38.833771,9147000
2012-07-24,41.728001,41.778000,40.470001,40.988998,38.265240,9457000
2012-07-25,41.299999,41.500000,40.648998,41.233002,38.493019,6069000
2012-07-26,41.882000,42.743999,41.762001,42.376999,39.561001,7061000
2012-07-27,42.381001,43.674999,42.321999,43.674999,40.772747,9644000
2012-07-30,43.619999,44.674999,43.619999,44.115002,41.183525,9897000
2012-07-31,44.301998,44.326000,43.316002,43.657001,40.755947,11530000
2012-08-01,42.409000,43.299000,42.000000,42.720001,39.881214,21723000
2012-08-02,42.577000,42.908001,41.810001,42.342999,39.529247,11444000
2012-08-03,42.842999,42.900002,42.299999,42.412998,39.594627,10280000
2012-08-06,42.419998,42.756001,41.900002,41.985001,39.195053,7637000
2012-08-07,42.129002,42.285000,41.318001,41.639999,38.872974,12179000
2012-08-08,41.597000,42.700001,41.516998,42.445000,39.624470,10101000
2012-08-09,42.404999,42.785999,42.063999,42.594002,39.763584,7074000
2012-08-10,42.335999,42.785999,42.334999,42.603001,39.771980,4565000
2012-08-13,42.457001,42.675999,42.212002,42.563000,39.734642,4039000
2012-08-14,42.705002,43.314999,42.633999,42.807999,39.963364,5696000
2012-08-15,42.807999,43.110001,42.619999,42.709000,39.870934,4050000
2012-08-16,42.723999,43.090000,42.603001,42.852001,40.004448,4134000
2012-08-17,42.794998,42.945999,42.515999,42.681000,39.844803,5416000
2012-08-20,42.709999,42.860001,42.368999,42.720001,39.881214,4384000
2012-08-21,42.702999,42.980999,42.244999,42.331001,39.518055,4232000
2012-08-22,42.110001,42.571999,41.882999,42.119999,39.321091,6931000
2012-08-23,42.092999,42.279999,41.667000,41.833000,39.053146,5744000
2012-08-24,41.860001,42.347000,41.766998,42.244999,39.437767,5130000
2012-08-27,42.249001,42.619999,42.051998,42.341999,39.528320,4699000
2012-08-28,42.262001,42.590000,42.262001,42.459999,39.638489,3983000
2012-08-29,42.498001,42.646999,42.174000,42.582001,39.752388,4011000
2012-08-30,42.252998,42.395000,42.027000,42.095001,39.297741,3801000
2012-08-31,42.230000,42.362999,41.901001,42.290001,39.479794,4649000
2012-09-04,41.754002,42.599998,41.754002,42.438000,39.617939,5091000
2012-09-05,42.394001,42.542000,42.035999,42.209999,39.405109,5526000
2012-09-06,42.500000,43.259998,42.256001,43.259998,40.385326,9617000
2012-09-07,43.289001,43.679001,43.106998,43.619999,40.721405,6135000
2012-09-10,43.661999,44.119999,43.632999,43.749001,40.841824,7534000
2012-09-11,43.799999,44.590000,43.750000,44.286999,41.344078,7158000
2012-09-12,44.598999,44.833000,44.375000,44.640999,41.674557,6168000
2012-09-13,44.639999,45.659000,44.591999,45.526001,42.500744,8119000
2012-09-14,45.506001,45.666000,45.200001,45.417999,42.399914,6875000
2012-09-17,45.431999,45.630001,45.250000,45.349998,42.336430,5157000
2012-09-18,45.299999,45.499001,45.074001,45.298000,42.287895,4771000
2012-09-19,45.285999,45.540001,45.169998,45.188999,42.186153,5011000
2012-09-20,44.752998,45.931999,44.724998,45.417999,42.399914,11339000
2012-09-21,45.931000,46.179001,45.685001,45.952000,42.898430,12850000
2012-09-24,45.750000,45.750000,45.307999,45.528999,42.503540,7608000
2012-09-25,45.759998,45.772999,45.129002,45.152000,42.151592,5510000
2012-09-26,45.132000,45.201000,44.577000,44.584000,41.621330,4991000
2012-09-27,44.759998,45.216999,44.698002,45.216999,42.212265,4342000
2012-09-28,45.112999,45.252998,44.863998,45.147999,42.147873,5548000
2012-10-01,45.318001,46.013000,45.250000,45.688999,42.652924,6957000
2012-10-02,45.695999,45.880001,45.401001,45.764999,42.723858,3347000
2012-10-03,45.900002,47.467999,45.766998,47.375999,44.227821,11976000
2012-10-04,47.275002,47.500000,47.140999,47.487999,44.332378,6340000
2012-10-05,47.799999,48.299999,47.286999,47.527000,44.396820,9005000
2012-10-08,47.424000,47.548000,46.981998,47.193001,44.084831,5542000
2012-10-09,47.226002,47.299999,46.126999,46.487999,43.426266,8103000
2012-10-10,46.499001,46.516998,46.048000,46.209000,43.165619,5058000
2012-10-11,46.717999,47.582001,46.501999,47.257000,44.144608,12626000
2012-10-12,47.270000,47.604000,46.946999,47.335999,44.218399,8243000
2012-10-15,47.234001,47.695000,47.174999,47.582001,44.448204,8995000
2012-10-16,47.928001,48.151001,47.609001,47.901001,44.746197,4557000
2012-10-17,48.598999,48.608002,47.916000,48.299999,45.118931,7248000
2012-10-18,48.247002,48.564999,47.437000,47.583000,44.449135,8788000
2012-10-19,47.463001,47.681000,46.790001,47.006001,43.910141,10070000
2012-10-22,47.298000,47.298000,46.200001,46.693001,43.617752,7754000
2012-10-23,46.255001,46.474998,45.799999,45.986000,42.957314,7294000
2012-10-24,46.474998,46.501999,45.299999,45.453999,42.460361,7083000
2012-10-25,45.650002,45.858002,44.737999,44.936001,41.976471,8938000
2012-10-26,44.936001,45.770000,44.820999,45.298000,42.314632,6852000
2012-10-31,45.251999,46.500000,45.118000,46.092999,43.057274,11930000
2012-11-01,46.341000,47.499001,46.207001,46.868999,43.782173,9364000
2012-11-02,47.153999,47.699001,46.868000,46.945000,43.853157,9514000
2012-11-05,46.726002,47.096001,46.467999,46.564999,43.498188,6169000
2012-11-06,46.855999,47.289001,46.719002,47.178001,44.070816,4120000
2012-11-07,47.000000,47.118999,46.151001,46.470001,43.409439,7637000
2012-11-08,46.431999,46.820999,46.180000,46.180000,43.138542,6203000
2012-11-09,45.852001,46.869999,45.848000,46.466000,43.405704,6420000
2012-11-12,46.568001,47.097000,46.306999,47.000000,43.904530,7025000
2012-11-13,46.709999,47.692001,46.473999,47.122002,44.018494,4959000
2012-11-14,47.266998,47.398998,46.233002,46.331001,43.279613,6080000
2012-11-15,46.292999,46.292999,45.356998,45.716000,42.705109,7071000
2012-11-16,45.846001,47.046001,45.601002,46.459000,43.399158,9029000
2012-11-19,46.939999,47.868000,46.839001,47.868000,44.715374,6813000
2012-11-20,47.904999,48.257999,47.222000,47.757000,44.611679,6804000
2012-11-21,47.841999,48.070000,47.755001,47.943001,44.785446,2927000
2012-11-23,48.084999,48.200001,47.799999,48.124001,44.954494,2391000
2012-11-26,48.018002,48.278000,47.828999,48.002998,44.841476,4976000
2012-11-27,48.008999,48.368000,47.790001,47.848999,44.697617,4877000
2012-11-28,47.573002,48.158001,47.477001,48.151001,44.979721,6584000
2012-11-29,48.419998,49.075001,48.324001,48.620998,45.418774,9080000
2012-11-30,48.577999,48.986000,48.383999,48.868000,45.649517,9826000
2012-12-03,49.099998,49.451000,48.556999,48.665001,45.459877,8497000
2012-12-04,48.763000,48.799999,48.057999,48.341999,45.158150,6430000
2012-12-05,48.299999,48.400002,47.439999,47.799999,44.651836,6645000
2012-12-06,47.575001,48.088001,47.386002,48.088001,44.920879,5977000
2012-12-07,48.165001,48.284000,47.601002,47.609001,44.473427,6389000
2012-12-10,48.035999,48.046001,47.548000,47.959999,44.801296,5770000
2012-12-11,48.000000,48.500000,47.915001,48.152000,44.980667,8577000
2012-12-12,48.200001,48.737999,48.020000,48.344002,45.160030,9512000
2012-12-13,48.591000,48.759998,48.251999,48.443001,45.252491,5680000
2012-12-14,48.122002,48.480000,48.027000,48.230000,45.053524,5346000
2012-12-17,48.341999,48.990002,48.108002,48.931999,45.709301,7181000
2012-12-18,49.000000,49.498001,48.780998,49.287998,46.041832,6621000
2012-12-19,49.480000,49.488998,48.891998,48.938999,45.715836,5629000
2012-12-20,49.223000,49.862000,48.946999,49.853001,46.569633,9358000
2012-12-21,49.299999,49.688999,48.827000,49.356998,46.106304,8320000
2012-12-24,49.285999,49.625000,49.248001,49.501999,46.241753,2695000
2012-12-26,49.452999,49.594002,48.500000,48.619999,45.417847,5749000
2012-12-27,48.601002,49.285999,48.112000,48.786999,45.573856,6233000
2012-12-28,48.500000,48.865002,48.285000,48.307999,45.126381,4686000
2012-12-31,48.337002,49.192001,48.290001,49.127998,45.892391,6562000
2013-01-02,50.630001,51.027000,50.099998,51.027000,47.666321,12278000
2013-01-03,51.046001,51.546001,50.814999,51.099998,47.734512,9452000
2013-01-04,51.115002,51.220001,50.700001,51.098000,47.732628,11475000
2013-01-07,51.250000,52.130001,51.166000,51.952999,48.559834,11398000
2013-01-08,52.002998,52.105000,51.493999,51.782001,48.400005,6983000
2013-01-09,52.520000,53.238998,52.266998,53.238998,49.761856,11461000
2013-01-10,53.247002,53.247002,52.429001,52.764999,49.318798,12564000
2013-01-11,52.750999,52.979000,52.551998,52.868000,49.415073,6424000
2013-01-14,52.955002,52.998001,52.123001,52.351002,48.931835,9911000
2013-01-15,52.223999,52.340000,51.919998,52.279999,48.865482,5858000
2013-01-16,51.643002,52.255001,51.502998,52.129002,48.724342,6190000
2013-01-17,52.466999,52.667000,52.130001,52.334999,48.916893,5250000
2013-01-18,51.956001,52.150002,51.341999,52.099998,48.697243,10769000
2013-01-22,52.479000,52.479000,51.463001,51.976002,48.581337,7462000
2013-01-23,51.960999,52.245998,51.512001,51.756001,48.375698,4991000
2013-01-24,51.792999,52.570000,51.772999,52.226002,48.815014,5869000
2013-01-25,52.279999,52.279999,51.723999,51.942001,48.549557,7157000
2013-01-28,52.094002,52.094002,51.346001,51.411999,48.054165,8002000
2013-01-29,51.411999,52.075001,51.404999,51.848000,48.461697,8833000
2013-01-30,51.664001,52.160000,51.389999,51.599998,48.229881,11601000
2013-01-31,53.200001,53.535000,51.299999,51.840000,48.454216,20412000
2013-02-01,52.081001,52.254002,51.368999,51.870998,48.483185,9949000
2013-02-04,51.629002,51.799999,51.209000,51.422001,48.063507,6152000
2013-02-05,52.036999,52.202000,51.680000,52.069000,48.668255,7983000
2013-02-06,52.014999,52.387001,51.810001,52.355000,48.935581,6016000
2013-02-07,52.189999,52.330002,51.625000,51.955002,48.561714,6517000
2013-02-08,51.846001,52.446999,51.831001,52.446999,49.021568,5214000
2013-02-11,52.562000,52.616001,51.923000,52.084999,48.683205,5616000
2013-02-12,52.085999,52.213001,51.851002,51.964001,48.570118,3379000
2013-02-13,52.125000,52.189999,51.618000,51.921001,48.529922,4096000
2013-02-14,51.615002,52.326000,51.615002,52.216000,48.805653,6656000
2013-02-15,51.631001,52.493999,51.631001,52.313000,48.896320,7032000
2013-02-19,52.500000,52.648998,52.096001,52.285999,48.871082,4234000
2013-02-20,52.200001,52.421001,51.291000,51.291000,47.941082,5377000
2013-02-21,51.400002,52.092999,51.056000,51.959000,48.565445,6814000
2013-02-22,52.291000,52.443001,51.729000,52.382999,48.961750,6591000
2013-02-25,52.534000,52.599998,51.090000,51.090000,47.753197,8672000
2013-02-26,51.354000,51.577000,50.736000,50.970001,47.641037,7955000
2013-02-27,51.096001,51.617001,50.797001,51.519001,48.154175,6994000
2013-02-28,51.519001,52.137001,51.339001,51.782001,48.400005,6148000
2013-03-01,51.500000,51.951000,51.328999,51.830002,48.444866,4142000
2013-03-04,51.598000,52.241001,51.576000,52.140999,48.735558,3486000
2013-03-05,52.252998,53.077999,52.185001,52.709999,49.267380,5895000
2013-03-06,52.551998,53.123001,52.334999,52.757999,49.312256,5179000
2013-03-07,52.771999,53.000000,52.570000,52.667000,49.227200,6685000
2013-03-08,53.005001,53.032001,52.445999,52.923000,49.466480,5068000
2013-03-11,52.958000,53.247002,52.841000,53.089001,49.621647,4091000
2013-03-12,52.987000,53.098999,52.223000,52.316002,48.899124,4798000
2013-03-13,52.233002,52.837002,52.112000,52.748001,49.302910,4715000
2013-03-14,52.855000,53.125000,52.671001,52.717999,49.274864,5567000
2013-03-15,52.598999,52.882999,51.821999,51.937000,48.544880,11598000
2013-03-18,51.530998,51.966000,51.473000,51.500999,48.137360,5626000
2013-03-19,51.622002,51.784000,50.816002,51.160000,47.818634,6309000
2013-03-20,51.599998,51.869999,51.435001,51.862000,48.474773,4552000
2013-03-21,51.644001,51.771999,51.321999,51.401001,48.043896,5505000
2013-03-22,51.582001,51.877998,51.553001,51.750000,48.370094,5052000
2013-03-25,52.025002,52.396000,51.876999,51.999001,48.602833,5420000
